city_name,year,entity_id,police_total,street_lighting,public_safety_exp,total_expend_gov,total_expend_prop,total_gov_rev,total_prop_rev,state_intergov,fed_intergov,county_intergov,transport_expend,public_transit,housing,total_fines_rev,penalties_rev,vehicle_fines,parks_and_rec,libraries,health_expend,culture_expend,total_expend,total_rev,own_source_rev,fines_share,vehicle_fines_share,parksrec_share,health_share,police_share,housing_share,libraries_share,culture_share,GEOID,NAMELSAD,GEOID_CTY,CTY_NAME,CTY_NAME_FULL,geometry,NAME,total_pop,his,nha,nhaian,nhb,nhmixed,nhnh,nhsor,nhw,pnhw,pnhb,phis,papi
Exeter,2012,1261,2255545,169482,2564451,,,2852109,5230508,831709,443129,0,702359,118316,0,46575,,,,,,,7617360,8082617,1577271,0.029528850780874055,,,,0.296105868699917,0,,,0623126,Exeter city,06107,Tulare,Tulare County,"c(-119.14592357425, 36.2940848955455)","Exeter city, California",10324,5073,0,34,148,256,0,0,4813,0.46619527314994186,0.014335528864781092,0.49137931034482757,0
Exeter,2011,1261,2011255,143681,2291642,,,3173834,5619556,694360,598803,0,1222261,122936,0,106579,,,,,,,7990949,8793390,1880671,0.056670730818947065,,,,0.2516916326208564,0,,,0623126,Exeter city,06107,Tulare,Tulare County,"c(-119.14592357425, 36.2940848955455)","Exeter city, California",10255,4693,0,36,128,178,0,0,5220,0.5090199902486592,0.012481716235982447,0.4576304241833252,0
Exeter,2010,1261,2176460,132582,2476899,,,2959002,5743440,712403,1045622,0,1218596,114536,0,92458,,,,,,,8585344,8702442,1200977,0.07698565417988854,,,,0.25350877029505164,0,,,0623126,Exeter city,06107,Tulare,Tulare County,"c(-119.14592357425, 36.2940848955455)","Exeter city, California",10139,4949,0,42,0,151,0,0,4997,0.49284939343130485,0,0.4881151987375481,0
Exeter,2009,1261,2138068,127644,2452764,,,3204976,5735723,630334,917838,0,1926578,182878,0,77326,,,,,,,9192941,8940699,1656804,0.046671784954647626,,,,0.23257714805305504,0,,,0623126,Exeter city,06107,Tulare,Tulare County,"c(-119.14592357425, 36.2940848955455)","Exeter city, California",9865,4488,35,73,0,135,0,0,5134,0.5204257475924987,0,0.45494171312721743,0.0035478966041561076
Exeter,2008,1261,2093846,114306,2354846,,,3183938,6609790,1063338,1518395,0,1402347,169576,0,92913,,,,,,,10069769,9793728,602205,0.15428799163075696,,,,0.2079338662088475,0,,,0623126,Exeter city,06107,Tulare,Tulare County,"c(-119.14592357425, 36.2940848955455)",,,,,,,,,,,,,,
Exeter,2007,1261,1960814,71124,2180088,,,3037055,6788940,732099,927537,0,865252,104093,0,155477,,,,,,,11559157,9825995,1377419,0.11287560284851596,,,,0.16963295852803106,0,,,0623126,Exeter city,06107,Tulare,Tulare County,"c(-119.14592357425, 36.2940848955455)",,,,,,,,,,,,,,
Exeter,2006,1261,1890956,60688,2068547,,,3007497,5399311,1177999,850356,0,793446,103530,1070096,88121,,,,,,,8582180,8406808,979142,0.08999818208186351,,,,0.22033515959814406,0.12468813285202594,,,0623126,Exeter city,06107,Tulare,Tulare County,"c(-119.14592357425, 36.2940848955455)",,,,,,,,,,,,,,
Exeter,2005,1261,1674496,81598,1807000,,,2407590,7912578,558548,1595137,0,1223211,89835,0,82044,,,,,,,9422333,10320168,253905,0.3231287292491286,,,,0.177715646432789,0,,,0623126,Exeter city,06107,Tulare,Tulare County,"c(-119.14592357425, 36.2940848955455)",,,,,,,,,,,,,,
Exeter,2004,1261,1332115,70387,1501840,,,2290983,6362819,948461,1526678,0,1424767,85547,0,87875,,,,,,,8683182,8653802,-184156,-0.47717695866547927,,,,0.15341323031119236,0,,,0623126,Exeter city,06107,Tulare,Tulare County,"c(-119.14592357425, 36.2940848955455)",,,,,,,,,,,,,,
Exeter,2003,1261,1535947,74958,1657893,,,2610368,8293326,1026378,1583639,0,915730,91521,0,71283,,,,,,,10752922,10903694,351,203.0854700854701,,,,0.1428399648021254,0,,,0623126,Exeter city,06107,Tulare,Tulare County,"c(-119.14592357425, 36.2940848955455)",,,,,,,,,,,,,,
Fairfax,2021,1262,3222149,88406,5970767,14593580,,13025942,,833620,158236,0,644653,,,100561,,13423,600641,,0,600641,,,12034086,0.00835634712931252,0.0011154149970342576,,,,,,,0623168,Fairfax town,06041,Marin,Marin County,"c(-122.595178945945, 37.9885872672164)","Fairfax town, California",7605,660,291,0,71,176,53,51,6303,0.8287968441814596,0.009335963182117029,0.08678500986193294,0.04523339907955293
Fairfax,2020,1262,3579925,104396,6225964,12248654,,12585897,,678650,,,609927,,,133652,,21919,596813,,0,596813,,,,,,,,,,,,0623168,Fairfax town,06041,Marin,Marin County,"c(-122.595178945945, 37.9885872672164)","Fairfax town, California",7629,709,325,0,21,258,67,16,6233,0.817014025429283,0.0027526543452615023,0.09293485384716214,0.05138288111154804
Fairfax,2019,1262,3373034,96222,5899931,12521885,,11735656,,947226,,,539488,,,134113,,33342,581386,,0,581386,,,,,,,,,,,,0623168,Fairfax town,06041,Marin,Marin County,"c(-122.595178945945, 37.9885872672164)","Fairfax town, California",7578,713,329,0,34,240,29,0,6233,0.8225125362892584,0.0044866719451042494,0.09408814990762734,0.0472420163631565
Fairfax,2018,1262,3387702,119633,5764729,12272265,,12566665,,699468,,,534445,,,115390,,30860,528611,,0,528611,,,,,,,,,,,,0623168,Fairfax town,06041,Marin,Marin County,"c(-122.595178945945, 37.9885872672164)","Fairfax town, California",7591,655,352,0,27,331,19,0,6207,0.8176788301936504,0.003556843630615202,0.08628639177973917,0.04887366618363852
Fairfax,2017,1262,3106952,103259,5335243,9987264,,10650564,,816847,0,0,800110,,,137215,,24765,490844,,0,490844,,,9833717,0.013953523372698238,0.002518376316910483,,,,,,,0623168,Fairfax town,06041,Marin,Marin County,"c(-122.595178945945, 37.9885872672164)","Fairfax town, California",7616,737,326,0,16,304,0,0,6233,0.8184086134453782,0.0021008403361344537,0.09676995798319328,0.042804621848739496
Fairfax,2016,1262,2934426,86282,5048326,,,6936872,3484008,1201401,0,0,2005259,0,0,133241,,,,,,,9506063,10420880,5735471,0.023231047633228377,,,,0.30868993820049373,0,,,0623168,Fairfax town,06041,Marin,Marin County,"c(-122.595178945945, 37.9885872672164)","Fairfax town, California",7598,466,214,0,50,293,0,0,6575,0.8653593050802842,0.006580679126085812,0.06133192945511977,0.028165306659647275
Fairfax,2015,1262,2722591,65296,4690528,,,6578758,2634543,959866,0,0,1693467,0,0,131086,,,,,,,8923846,9213301,5618892,0.023329510515596313,,,,0.3050916611514811,0,,,0623168,Fairfax town,06041,Marin,Marin County,"c(-122.595178945945, 37.9885872672164)","Fairfax town, California",7584,393,181,0,34,175,0,0,6801,0.896756329113924,0.004483122362869198,0.051819620253164556,0.02386603375527426
Fairfax,2014,1262,2901963,88584,4814558,,,6549815,3351858,1145017,0,10000,2170390,0,0,102153,,,,,,,9379536,9901673,5394798,0.018935463385283378,,,,0.3093930232796164,0,,,0623168,Fairfax town,06041,Marin,Marin County,"c(-122.595178945945, 37.9885872672164)","Fairfax town, California",7546,589,166,0,114,236,0,0,6441,0.8535648025443944,0.015107341637953882,0.07805459846276173,0.021998409753511795
Fairfax,2013,1262,2713377,97230,4605338,,,6104714,2105991,473194,0,25000,1786065,0,0,66743,,,,,,,8506592,8210705,5606520,0.011904532579924802,,,,0.31897345023718077,0,,,0623168,Fairfax town,06041,Marin,Marin County,"c(-122.595178945945, 37.9885872672164)","Fairfax town, California",7503,466,143,0,95,160,0,0,6639,0.8848460615753698,0.012661602025856325,0.06210848993735839,0.01905904304944689
Fairfax,2012,1262,2643494,61239,4446814,,,5673773,4989594,532432,0,0,1275357,0,0,60531,,,,,,,7820540,10663367,5141341,0.011773387526717251,,,,0.3380193695064535,0,,,0623168,Fairfax town,06041,Marin,Marin County,"c(-122.595178945945, 37.9885872672164)","Fairfax town, California",7446,412,103,0,112,232,0,0,6587,0.8846360461993016,0.015041633091592801,0.05533172172978781,0.013832930432446952
